simbad_id,ra_deg,dec_deg,coo_err_maj,coo_err_min,coo_err_angle,coo_wavelength,coo_bibcode,V_mag,B_mag,R_mag,I_mag,spectral_type,mesvar.bibcode,mesvar.epoch,mesvar.epoch_prec,mesvar.lowvmax,mesvar.magtyp,mesvar.mespos,mesvar.period,mesvar.period_prec,mesvar.raisingtime,mesvar.raisingtime_prec,mesvar.r_epoch,mesvar.r_period,mesvar.r_raisingtime,mesvar.r_vmax,mesvar.r_vmin,mesvar.upperiod,mesvar.uppvmin,mesvar.vartyp,mesvar.vmax,mesvar.vmax_prec,mesvar.vmin,mesvar.vmin_prec,parallax_mas,pmra_mas_yr,pmdec_mas_yr,simbad_otype,field,stable
2MASS J09581016+0157123,149.54239823974,1.9534353084099998,0.1865,0.2386,90,O,2020yCat.1350....0G,19.506000518798828,20.4689998626709,,,,,,,,,,,,,,,,,,,,,,,,,,1.0172,10.479,-12.56,*,COSMOS,True
COSMOS 180850,150.1419400318,1.57656206827,0.2512,0.1983,90,O,2020yCat.1350....0G,19.82699966430664,20.763999938964844,,,,,,,,,,,,,,,,,,,,,,,,,,0.8349,-13.463,0.344,*,COSMOS,True
COSMOS J100034.50+013640.9,150.14377267037,1.61137206687,0.2332,0.22,90,O,2020yCat.1350....0G,19.917999267578125,20.871000289916992,,,,,,,,,,,,,,,,,,,,,,,,,,0.8391,-9.467,-4.989,*,COSMOS,True
COSMOS 229186,149.91900578784,1.5285342632099999,0.2197,0.3372,90,O,2020yCat.1350....0G,19.219999313354492,19.875999450683594,,,,,,,,,,,,,,,,,,,,,,,,,,0.1892,-11.314,-4.142,*,COSMOS,True
COSMOS 503340,150.33179677543,1.68849400067,0.3735,0.4224,90,O,2020yCat.1350....0G,19.996000289916992,20.802000045776367,,,,,,,,,,,,,,,,,,,,,,,,,,1.1168,-19.249,-14.792,*,COSMOS,True
COSMOS 1392319,149.61043476993,1.96881713013,0.2605,0.2652,90,O,2020yCat.1350....0G,19.59600067138672,20.03499984741211,,,,,,,,,,,,,,,,,,,,,,,,,,0.5341,6.522,-18.689,*,COSMOS,True
COSMOS 1886996,150.52477123318,2.44100195646,0.3294,0.3742,90,O,2020yCat.1350....0G,19.871999740600586,20.531999588012695,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753,-11.059,2.726,*,COSMOS,True
COSMOS 2004697,149.97659202811,2.44064203689,0.5483,0.5015,90,O,2020yCat.1350....0G,19.878999710083008,20.308000564575195,,,,,,,,,,,,,,,,,,,,,,,,,,1.3481,-1.385,-13.359,*,COSMOS,True
COSMOS 2824803,149.65605641763,2.66346628181,0.0835,0.0773,90,O,2020yCat.1350....0G,18.55900001525879,19.69700050354004,,,,,,,,,,,,,,,,,,,,,,,,,,3.4151,-14.714,-26.612,*,COSMOS,True
COSMOS 2468713,149.66665606933,2.4770024585200003,0.2463,0.413,90,O,2020yCat.1350....0G,18.93600082397461,19.440000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,0.2489,-6.425,-7.902,*,COSMOS,True
2MASS J09583060+0229517,149.62756057883,2.4977124989699995,0.2391,0.3905,90,O,2020yCat.1350....0G,19.202999114990234,20.170000076293945,,17.5,,,,,,,,,,,,,,,,,,,,,,,,1.3868,2.982,-13.647,*,COSMOS,True
COSMOS 61818,150.64331263527,1.5976641576700001,0.3191,0.3527,90,O,2020yCat.1350....0G,19.836000442504883,20.709999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,0.2394,-14.366,-9.189,*,COSMOS,True
COSMOS 1017371,149.70010121907,1.87452371044,0.3176,0.5005,90,O,2020yCat.1350....0G,18.86199951171875,19.08099937438965,,,,,,,,,,,,,,,,,,,,,,,,,,0.4169,6.431,-14.215,*,COSMOS,True
COSMOS 1184229,150.51746582356,2.01670445102,0.1845,0.2355,90,O,2020yCat.1350....0G,18.881000518798828,19.288000106811523,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064,-10.533,-0.842,*,COSMOS,True
COSMOS 1185000,150.48218758338,2.01243438356,0.368,0.4817,90,O,2020yCat.1350....0G,19.738000869750977,20.145999908447266,,,,,,,,,,,,,,,,,,,,,,,,,,0.5947,0.136,-22.94,*,COSMOS,True
2MASS J09585260+0130511,149.71917663871,1.5142293772900002,0.0794,0.0783,90,O,2020yCat.1350....0G,18.781999588012695,19.91699981689453,,,,,,,,,,,,,,,,,,,,,,,,,,2.788,-35.281,-13.962,*,COSMOS,True
2MASS J09575810+0210454,149.49205775611,2.17924653275,0.1019,0.0872,90,O,2020yCat.1350....0G,18.39299964904785,19.250999450683594,,,,,,,,,,,,,,,,,,,,,,,,,,1.0807,-12.163,-1.63,*,COSMOS,True
2MASS J10022118+0213248,150.5882739522,2.2235689913,0.2374,0.2056,90,O,2020yCat.1350....0G,19.340999603271484,20.197999954223633,,,,,,,,,,,,,,,,,,,,,,,,,,0.8096,-16.112,-11.467,*,COSMOS,True
2MASS J10015088+0247067,150.46201387566,2.7852194925600005,0.1711,0.1549,90,O,2020yCat.1350....0G,19.74799919128418,20.86199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,1.6438,-14.104,-3.641,*,COSMOS,True
2MASS J10005315+0141430,150.2214715644,1.6952494827399998,0.1628,0.2042,90,O,2020yCat.1350....0G,19.233999252319336,20.336000442504883,,,,,,,,,,,,,,,,,,,,,,,,,,1.6466,-42.569,9.721,*,COSMOS,True
COSMOS 1826919,150.77058065941,2.37615578619,0.1799,0.1484,90,O,2020yCat.1350....0G,18.899999618530273,19.341999053955078,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,10.069,-23.306,*,COSMOS,True
COSMOS 192430,150.1309058188,1.52424577416,0.4092,0.3181,90,O,2020yCat.1350....0G,19.909000396728516,20.283000946044922,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-1.27,-9.927,*,COSMOS,True
2MASS J10022251+0203317,150.59379903624,2.05881971047,0.1256,0.142,90,O,2020yCat.1350....0G,19.215999603271484,20.225000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,1.426,-16.288,12.426,*,COSMOS,True
2MASS J09594598+0201042,149.9415552589,2.01783424019,0.158,0.2065,90,O,2020yCat.1350....0G,18.757999420166016,19.60700035095215,,,,,,,,,,,,,,,,,,,,,,,,,,0.5969,-11.465,0.392,*,COSMOS,True
2MASS J10002057+0208488,150.08569669619,2.1469010268499997,0.1461,0.1582,90,O,2020yCat.1350....0G,19.22599983215332,20.44700050354004,,,,,,,,,,,,,,,,,,,,,,,,,,5.0406,8.767,-48.389,*,COSMOS,True
COSMOS 1539846,150.40048660245,2.21197082034,0.273,0.2721,90,O,2020yCat.1350....0G,19.67799949645996,20.635000228881836,,,,,,,,,,,,,,,,,,,,,,,,,,0.7509,-14.293,5.266,*,COSMOS,True
COSMOS 1740052,149.62174488522,2.20360676038,0.2045,0.3448,90,O,2020yCat.1350....0G,18.482999801635742,18.743999481201172,,,,,,,,,,,,,,,,,,,,,,,,,,0.0867,-1.438,-16.084,*,COSMOS,True
2MASS J10025422+0219083,150.72593427563,2.31900280038,0.1224,0.0962,90,O,2020yCat.1350....0G,18.44700050354004,19.288999557495117,,,,,,,,,,,,,,,,,,,,,,,,,,0.5822,-13.304,-14.157,*,COSMOS,True
2MASS J09592439+0220235,149.85168854718,2.33990277574,0.1026,0.0936,90,O,2020yCat.1350....0G,18.711999893188477,19.809999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,1.8749,-6.707,-12.954,*,COSMOS,True
2MASS J09581525+0131549,149.56357689126,1.53203296638,0.188,0.2132,90,O,2020yCat.1350....0G,19.361000061035156,20.253999710083008,,,,,,,,,,,,,,,,,,,,,,,,,,1.0647,-11.445,-12.03,*,COSMOS,True
COSMOS 1114204,150.81380366295,1.9913808852800003,0.2079,0.1936,90,O,2020yCat.1350....0G,19.270000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1949,-14.723,-9.585,*,COSMOS,True
2MASS J10002360+0159261,150.09831292167,1.9905701316300002,0.1501,0.1067,90,O,2020yCat.1350....0G,19.062999725341797,20.277999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,3.0516,-41.947,-22.927,*,COSMOS,True
COSMOS 234166,150.05731271114,1.51288089693,0.3057,0.2485,90,O,2020yCat.1350....0G,19.979999542236328,20.97800064086914,,,,,,,,,,,,,,,,,,,,,,,,,,1.1252,-10.598,2.236,*,COSMOS,True
2MASS J09594695+0134504,149.94564552866,1.58067875388,0.0951,0.0903,90,O,2020yCat.1350....0G,19.253000259399414,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8375,-22.985,17.162,*,COSMOS,True
2MASS J09580990+0130047,149.54123644265,1.5013170642300002,0.1029,0.1063,90,O,2020yCat.1350....0G,18.364999771118164,19.400999069213867,,,,,,,,,,,,,,,,,,,,,,,,,,1.606,-5.358,-13.971,*,COSMOS,True
2MASS J09581402+0131459,149.55843405408,1.5293949665900002,0.177,0.2289,90,O,2020yCat.1350....0G,19.941999435424805,21.16699981689453,,,,,,,,,,,,,,,,,,,,,,,,,,5.0909,-10.913,2.066,*,COSMOS,True
2MASS J09583390+0134300,149.64129241296,1.5749933467700001,0.1979,0.2521,90,O,2020yCat.1350....0G,19.482999801635742,20.51799964904785,,,,,,,,,,,,,,,,,,,,,,,,,,1.2976,-9.248,-4.899,*,COSMOS,True
2MASS J09590037+0134346,149.75158656584,1.57626864718,0.1454,0.2011,90,O,2020yCat.1350....0G,19.468000411987305,20.514999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,1.9592,-13.481,-3.502,*,COSMOS,True
2MASS J09590771+0135080,149.78215698964,1.5855413724799998,0.1773,0.2917,90,O,2020yCat.1350....0G,19.42099952697754,20.5049991607666,,,,,,,,,,,,,,,,,,,,,,,,,,1.7215,16.073,-20.221,*,COSMOS,True
2MASS J09590229+0135469,149.75948000962,1.5962749412600001,0.2626,0.4459,90,O,2020yCat.1350....0G,19.625,20.608999252319336,,,,,,,,,,,,,,,,,,,,,,,,,,1.3172,-14.84,-2.199,*,COSMOS,True
2MASS J09590280+0135269,149.76167098151,1.5908450218699997,0.0669,0.0707,90,O,2020yCat.1350....0G,18.597000122070312,19.73900032043457,,,,,,,,,,,,,,,,,,,,,,,,,,5.4154,-0.879,-19.981,*,COSMOS,True
2MASS J09590794+0136020,149.78310743446,1.6005636554900005,0.2544,0.4056,90,O,2020yCat.1350....0G,19.839000701904297,20.87299919128418,,,,,,,,,,,,,,,,,,,,,,,,,,2.0738,-1.753,-31.569,*,COSMOS,True
2MASS J09593635+0138338,149.90151292982,1.6426865024100001,0.2272,0.3613,90,O,2020yCat.1350....0G,19.98200035095215,20.917999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,1.9723,-3.41,-22.967,*,COSMOS,True
COSMOS 594632,149.90569292106,1.65012215244,0.2411,0.222,90,O,2020yCat.1350....0G,19.857999801635742,20.642000198364258,,,,,,,,,,,,,,,,,,,,,,,,,,0.4484,-11.924,-6.153,*,COSMOS,True
2MASS J09592978+0138559,149.8741193613,1.64885203754,0.1959,0.3107,90,O,2020yCat.1350....0G,19.871999740600586,20.895000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,2.8388,-0.611,-29.868,*,COSMOS,True
2MASS J09593487+0139306,149.89532245913,1.6584681076900003,0.2251,0.345,90,O,2020yCat.1350....0G,19.875,20.917999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,2.0235,-33.663,6.791,*,COSMOS,True
2MASS J09584414+0135378,149.68388901668,1.5938580316099997,0.0898,0.0979,90,O,2020yCat.1350....0G,18.489999771118164,19.229000091552734,,,,,,,,,,,,,,,,,,,,,,,,,,0.9803,3.662,-22.947,*,COSMOS,True
2MASS J09585121+0135557,149.71349209531,1.59883612368,0.1999,0.2574,90,O,2020yCat.1350....0G,19.843000411987305,20.81599998474121,,,,,,,,,,,,,,,,,,,,,,,,,,1.3791,-27.095,-3.549,*,COSMOS,True
2MASS J09583169+0139550,149.63204724102,1.6653010741899998,0.2155,0.2312,90,O,2020yCat.1350....0G,19.761999130249023,20.72800064086914,,,,,,,,,,,,,,,,,,,,,,,,,,0.9319,-25.821,-3.627,*,COSMOS,True
2MASS J09584090+0139332,149.67028712198,1.65946394657,0.1101,0.1282,90,O,2020yCat.1350....0G,18.336999893188477,18.66900062561035,,,,,,,,,,,,,,,,,,,,,,,,,,0.4432,-10.42,-4.044,*,COSMOS,True
2MASS J09592070+0142105,149.83635817396,1.7028828619600003,0.3312,0.5666,90,O,2020yCat.1350....0G,19.93899917602539,20.92099952697754,,,,,,,,,,,,,,,,,,,,,,,,,,1.0994,-18.253,-1.963,*,COSMOS,True
2MASS J09592355+0143143,149.84816729207,1.72061093747,0.115,0.124,90,O,2020yCat.1350....0G,19.6299991607666,20.715999603271484,,,,,,,,,,,,,,,,,,,,,,,,,,3.4921,8.92,-33.01,*,COSMOS,True
2MASS J09590333+0145225,149.76391942094,1.7562577616800001,0.2571,0.424,90,O,2020yCat.1350....0G,19.94499969482422,21.02199935913086,,,,,,,,,,,,,,,,,,,,,,,,,,2.3049,0.734,-13.841,*,COSMOS,True
2MASS J09590492+0144295,149.77049102317,1.74153239548,0.1134,0.1092,90,O,2020yCat.1350....0G,19.02899932861328,20.10099983215332,,,,,,,,,,,,,,,,,,,,,,,,,,1.6368,-6.636,-15.681,*,COSMOS,True
2MASS J09580344+0136268,149.51439760533,1.6074494812399998,0.1543,0.174,90,O,2020yCat.1350....0G,18.89900016784668,19.68000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,0.6554,-13.239,-1.699,*,COSMOS,True
2MASS J09575419+0135438,149.47580564119,1.5955543346299998,0.1771,0.1981,90,O,2020yCat.1350....0G,19.548999786376953,20.56999969482422,,,,,,,,,,,,,,,,,,,,,,,,,,1.6103,2.285,-26.082,*,COSMOS,True
2MASS J09575448+0135471,149.47696654797,1.59645376468,0.1062,0.1196,90,O,2020yCat.1350....0G,18.408000946044922,19.381000518798828,,,,,,,,,,,,,,,,,,,,,,,,,,1.9405,2.702,-26.377,*,COSMOS,True
2MASS J09580250+0136496,149.51031268804,1.6136889698899999,0.113,0.1152,90,O,2020yCat.1350....0G,18.416000366210938,19.05500030517578,,,,,,,,,,,,,,,,,,,,,,,,,,0.6361,-11.524,-5.52,*,COSMOS,True
2MASS J09580562+0139461,149.52340986714,1.66282883868,0.2269,0.2031,90,O,2020yCat.1350....0G,19.5049991607666,20.538999557495117,,,,,,,,,,,,,,,,,,,,,,,,,,1.7393,-33.599,9.602,*,COSMOS,True
2MASS J09574416+0140560,149.4340464967,1.68215320896,0.3092,0.2506,90,O,2020yCat.1350....0G,19.177000045776367,19.934999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,0.1921,-17.802,-10.918,*,COSMOS,True
2MASS J09582519+0145025,149.6050161304,1.75075616261,0.1986,0.2053,90,O,2020yCat.1350....0G,19.027000427246094,20.01799964904785,,,,,,,,,,,,,,,,,,,,,,,,,,0.8948,-21.91,-9.886,*,COSMOS,True
2MASS J09583760+0149008,149.65668766104,1.81693521282,0.1121,0.1099,90,O,2020yCat.1350....0G,18.881000518798828,19.99799919128418,,,,,,,,,,,,,,,,,,,,,,,,,,2.1953,-15.348,2.181,*,COSMOS,True
2MASS J09583042+0149559,149.62677976856,1.83225503636,0.2102,0.2536,90,O,2020yCat.1350....0G,19.68000030517578,20.64699935913086,,,,,,,,,,,,,,,,,,,,,,,,,,0.9684,-0.66,-19.488,*,COSMOS,True
COSMOS 462657,150.51280796487,1.6900744182200003,0.4315,0.4904,90,O,2020yCat.1350....0G,19.656999588012695,19.969999313354492,,,,,,,,,,,,,,,,,,,,,,,,,,0.1191,5.695,-14.167,*,COSMOS,True
2MASS J10030596+0134221,150.77485587544,1.5728863752899997,0.1352,0.144,90,O,2020yCat.1350....0G,19.07200050354004,20.13599967956543,,,,,,,,,,,,,,,,,,,,,,,,,,1.6796,-27.237,11.923,*,COSMOS,True
2MASS J10024627+0139585,150.69275276075,1.66642522866,0.2172,0.2278,90,O,2020yCat.1350....0G,19.825000762939453,20.844999313354492,,,,,,,,,,,,,,,,,,,,,,,,,,1.6241,10.174,-41.325,*,COSMOS,True
2MASS J10024276+0140296,150.67828518477,1.6749138949299998,0.134,0.1413,90,O,2020yCat.1350....0G,18.59000015258789,19.368000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,0.6845,5.801,-8.953,*,COSMOS,True
2MASS J10031177+0143328,150.79911316687,1.7258653168500002,0.1793,0.1875,90,O,2020yCat.1350....0G,19.797000885009766,20.874000549316406,,,,,,,,,,,,,,,,,,,,,,,,,,2.0245,8.32,-36.066,*,COSMOS,True
2MASS J10024416+0142473,150.68405234843,1.7131247960799998,0.1299,0.1436,90,O,2020yCat.1350....0G,19.134000778198242,20.22100067138672,,,,,,,,,,,,,,,,,,,,,,,,,,1.674,-22.589,7.873,*,COSMOS,True
2MASS J10031194+0153328,150.79975494163,1.89250160423,0.2212,0.2094,90,O,2020yCat.1350....0G,19.707000732421875,20.708999633789062,,,,,,,,,,,,,,,,,,,,,,,,,,1.1583,11.421,-12.638,*,COSMOS,True
COSMOS 740879,150.76123693094,1.8973163705399996,0.2867,0.3066,90,O,2020yCat.1350....0G,19.597000122070312,19.969999313354492,,,,,,,,,,,,,,,,,,,,,,,,,,0.6602,-0.46,-14.872,*,COSMOS,True
COSMOS 748783,150.74537484258,1.85479834296,0.2464,0.2451,90,O,2020yCat.1350....0G,19.280000686645508,19.48200035095215,,,,,,,,,,,,,,,,,,,,,,,,,,0.9371,-8.736,-15.977,*,COSMOS,True
2MASS J10002098+0131159,150.08746371049,1.5211222098100001,0.1125,0.0907,90,O,2020yCat.1350....0G,18.645000457763672,19.709999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,1.752,-25.289,-0.357,*,COSMOS,True
2MASS J10005829+0137390,150.24291022781,1.62747394753,0.1651,0.1774,90,O,2020yCat.1350....0G,19.406999588012695,20.540000915527344,,,,,,,,,,,,,,,,,,,,,,,,,,2.0007,-8.067,-8.266,*,COSMOS,True
2MASS J10004635+0138194,150.1931194111,1.63877515963,0.2639,0.3242,90,O,2020yCat.1350....0G,19.944000244140625,20.993999481201172,,,,,,,,,,,,,,,,,,,,,,,,,,1.3527,-24.627,-11.765,*,COSMOS,True
COSMOS 540693,150.19108899739,1.7017204164,0.1889,0.2283,90,O,2020yCat.1350....0G,19.469999313354492,20.55500030517578,,,,,,,,,,,,,,,,,,,,,,,,,,1.2888,-16.978,-6.839,*,COSMOS,True
2MASS J10004414+0142195,150.18396699588,1.70539866357,0.0663,0.0632,90,O,2020yCat.1350....0G,18.55299949645996,19.665000915527344,,,,,,,,,,,,,,,,,,,,,,,,,,6.6493,6.027,-39.621,*,COSMOS,True
2MASS J10002026+0145262,150.08451137,1.75723305458,0.2004,0.2606,90,O,2020yCat.1350....0G,19.53499984741211,20.634000778198242,,,,,,,,,,,,,,,,,,,,,,,,,,0.7275,-9.341,-5.184,*,COSMOS,True
COSMOS 505010,150.28180373928,1.6856449791700003,0.1751,0.2004,90,O,2020yCat.1350....0G,18.658000946044922,18.915000915527344,,,,,,,,,,,,,,,,,,,,,,,,,,0.1964,-0.371,-10.342,*,COSMOS,True
2MASS J10012138+0144583,150.33911790471,1.74952638049,0.1252,0.1429,90,O,2020yCat.1350....0G,18.582000732421875,19.667999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,1.2224,-17.408,-4.188,*,COSMOS,True
COSMOS 803404,150.45910654112,1.7957471245999999,0.3616,0.475,90,O,2020yCat.1350....0G,19.950000762939453,20.770000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,0.1562,-5.819,-9.539,*,COSMOS,True
2MASS J10005412+0151035,150.22554809746,1.8509479339400006,0.1687,0.2154,90,O,2020yCat.1350....0G,19.50200080871582,20.59600067138672,,,,,,,,,,,,,,,,,,,,,,,,,,1.758,-7.188,-24.095,*,COSMOS,True
2MASS J09594411+0145141,149.93379574114,1.7538925053700003,0.1165,0.1143,90,O,2020yCat.1350....0G,19.31599998474121,20.304000854492188,,,,,,,,,,,,,,,,,,,,,,,,,,2.0362,-7.93,-16.364,*,COSMOS,True
2MASS J09591802+0148351,149.82509170392,1.8097719215799994,0.2815,0.3888,90,O,2020yCat.1350....0G,19.503000259399414,20.409000396728516,,,,,,,,,,,,,,,,,,,,,,,,,,0.1935,3.24,-40.213,*,COSMOS,True
2MASS J09594108+0149129,149.92112205264,1.8202347880500003,0.2093,0.3128,90,O,2020yCat.1350....0G,18.55900001525879,18.927000045776367,,,,,,,,,,,,,,,,,,,,,,,,,,0.538,-9.965,-24.709,*,COSMOS,True
COSMOS 917558,150.11838968271,1.8043382136000006,0.2254,0.2247,90,O,2020yCat.1350....0G,19.766000747680664,20.586999893188477,,,,,,,,,,,,,,,,,,,,,,,,,,0.5187,1.722,-13.387,*,COSMOS,True
2MASS J10000045+0155126,150.0018809544,1.9201494469799998,0.1867,0.1953,90,O,2020yCat.1350....0G,19.375999450683594,20.46500015258789,,,,,,,,,,,,,,,,,,,,,,,,,,1.5152,-8.191,7.235,*,COSMOS,True
2MASS J10002663+0202026,150.11091850921,2.03407099367,0.14,0.1515,90,O,2020yCat.1350....0G,18.85099983215332,19.958999633789062,,,,,,,,,,,,,,,,,,,,,,,,,,1.1803,-16.32,-0.656,*,COSMOS,True
2MASS J10005543+0132151,150.23101252942,1.53733869043,0.1323,0.1127,90,O,2020yCat.1350....0G,18.586000442504883,19.243000030517578,,,,,,,,,,,,,,,,,,,,,,,,,,0.5317,-12.922,-2.639,*,COSMOS,True
2MASS J10015513+0136005,150.47972808933,1.6001596595200003,0.1741,0.1894,90,O,2020yCat.1350....0G,18.851999282836914,19.891000747680664,,,,,,,,,,,,,,,,,,,,,,,,,,1.0005,-13.582,3.67,*,COSMOS,True
2MASS J10011565+0226275,150.31526970296,2.44106815904,0.1711,0.184,90,O,2020yCat.1350....0G,19.360000610351562,20.378000259399414,,,,,,,,,,,,,,,,,,,,,,,,,,1.139,-10.498,4.004,*,COSMOS,True
2MASS J10010465+0227361,150.26942247798,2.46013615738,0.116,0.1057,90,O,2020yCat.1350....0G,18.160999298095703,18.47100067138672,,17.770000457763672,,,,,,,,,,,,,,,,,,,,,,,,0.4111,-12.513,0.12,*,COSMOS,True
COSMOS 2023405,149.93096330337,2.35911585475,0.2312,0.2022,90,O,2020yCat.1350....0G,19.277000427246094,19.722000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,0.8464,1.32,-16.454,*,COSMOS,True
2MASS J09592115+0219524,149.83820076546,2.33128396564,0.0816,0.0706,90,O,2020yCat.1350....0G,18.413999557495117,19.48699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,2.4777,-0.185,-22.689,*,COSMOS,True
2MASS J09595145+0225452,149.96434273116,2.42931231078,0.2511,0.2334,90,O,2020yCat.1350....0G,19.249000549316406,20.190000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,0.748,0.755,-14.05,*,COSMOS,True
2MASS J09594833+0227115,149.95130349682,2.4532967557099994,0.1944,0.1808,90,O,2020yCat.1350....0G,18.37299919128418,18.84000015258789,,,,,,,,,,,,,,,,,,,,,,,,,,0.8328,-15.904,-6.198,*,COSMOS,True
COSMOS 1962561,150.08335658094,2.4508409809,0.2042,0.2196,90,O,2020yCat.1350....0G,18.676000595092773,19.08799934387207,,,,,,,,,,,,,,,,,,,,,,,,,,0.5078,-2.471,-34.232,*,COSMOS,True
COSMOS 2301743,150.2488898344,2.52309939134,0.2514,0.2482,90,O,2020yCat.1350....0G,19.507999420166016,,,,,,,,,,,,,,,,,,,,,,,,,,,0.654,-10.775,-6.979,*,COSMOS,True
2MASS J10004597+0235255,150.19153924738,2.59041311863,0.1474,0.1306,90,O,2020yCat.1350....0G,18.72599983215332,19.80500030517578,,,,,,,,,,,,,,,,,,,,,,,,,,1.2663,4.846,-14.519,*,COSMOS,True
2MASS J10000111+0234550,150.00463267559,2.58198785723,0.1256,0.1358,90,O,2020yCat.1350....0G,18.510000228881836,19.28499984741211,,,,,,,,,,,,,,,,,,,,,,,,,,0.9092,-10.616,2.563,*,COSMOS,True
2MASS J09593465+0230188,149.89435171181,2.5052499914699995,0.2541,0.2725,90,O,2020yCat.1350....0G,19.841999053955078,20.920000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,1.212,1.916,-16.284,*,COSMOS,True
2MASS J09584673+0235260,149.69479840469,2.5905554478099995,0.2412,0.3308,90,O,2020yCat.1350....0G,19.836999893188477,20.94300079345703,,,,,,,,,,,,,,,,,,,,,,,,,,1.4741,-13.093,5.145,*,COSMOS,True
